,#image_name,norad_number,name,type,designation,lat [deg],lon [deg],height [m],t_start [UTC],t_end [UTC],range [m],ang_vel [deg/s],phase angle [deg],offset angle [deg],offset [px],TLE age [days], rho, theta, scale, sigma,RCS,Class,Shape,FirstEpoch,NEXP,Brightness,StarMag,ObjMag,EXPTimes,Counts,Albedos,PhaseCorrections,Latitude,Longitude,RaCenter,DecCenter,RollAngle,EarthAngle,SunAngle,MoonAngle,TimeDifference,Height,Diameter,Span,Width,SectMin,SectMax,Type,ObservationTime
44,CH_PR100002_TG009401_V0300_64.fits,43012,CZ-4C R/B,ROCKET BODY,17072C,-73.109,145.555,735205.0,2020-04-24T09:05:40.987Z,2020-04-24T09:05:41.077Z,1364301.0,0.6154,10.99,2.49,2.0,-0.0146218613589816,50.0,1.5707964,38.486425467563166,20.71133162309178,20.38500933098077,Rocket Body,Cyl,2017-11-14,1,8544.608150262904,12.064,-4.267933910682341,60.0,1667820.8342409874,0.1186415629100976,0.9908467485941036,-68.48975,109.781334,208.769447,-2.50606,199.56247,17.73984208584666,169.01993040341375,158.34127534837157,892.0,7.5,2.9,2.9,,6.60519855417254,22.73084133814768,Long,2020-04-24T09:06:10.986566
45,CH_PR100002_TG009801_V0300_256.fits,33437,BREEZE-M DEB (TANK),DEBRIS,08057B,-12.24,93.317,2991015.0,2020-04-22T21:17:08.371Z,2020-04-22T21:18:08.371Z,5476592.0,0.1423,5.88,1.01,174.4,0.576097602181826,203.5,1.1868238,42.748668476599335,20.77451945315822,8.21789806830189,Rocket Mission Related Object,Torus,2008-11-05,1,8487.759516344566,12.038,-0.5495791436893622,60.0,1701715.177588425,1.086241418911456,0.9974207059195352,-10.381885,129.84875,215.668004,-9.28938,97.5806,29.863241298178952,174.1777623125491,175.1260239025668,4186.0,2.1,,4.0,4.0,7.453605900582747,12.566370614359172,Short,2020-04-22T21:17:38.371736
46,CH_PR100002_TG009802_V0300_187.fits,23093,SL-8 R/B,ROCKET BODY,94024B,-78.321,16.639,993301.0,2020-05-21T23:54:08.433Z,2020-05-21T23:54:08.722Z,2258637.0,0.1972,25.05,2.75,30.4,0.2704086681945574,130.0,1.3264502,42.18868639184118,19.12742460137224,14.646104951035616,Rocket Body,Cyl,1994-04-26,1,11564.599892202492,12.038,-1.7256285848524229,60.0,2100950.684907977,0.1659349165255578,0.9529897655189024,-77.06756,127.95644,215.668004,-9.28938,172.72137,21.76610735429201,154.9555342275664,163.15673176304108,9522.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2020-05-21T23:54:38.433406
47,CH_PR100002_TG009802_V0300_188.fits,23324,IRS P2 R/B,ROCKET BODY,94068B,-76.975,58.321,902802.0,2020-05-21T23:55:08.461Z,2020-05-21T23:55:08.618Z,2087018.0,0.3515,25.07,1.22,7.3,-0.0196994537029124,-25.0,2.1991148,42.18868639184118,19.345711222925672,3.369358120975053,Rocket Body,Cyl + Cyl + 2 Nozzle,1994-10-15,1,4776.634251052907,12.038,-1.4982878504832158,60.0,1694026.1387830682,0.5623143050112208,0.9529868628613308,-74.11962,119.28714,215.668004,-9.28938,169.11511,19.697368496177827,154.95474850045764,163.09797334304477,9350.0,2.65,1.3,2.65,,1.3273228961416876,3.691857401176535,Long,2020-05-21T23:55:38.461411
48,CH_PR100002_TG009802_V0300_188.fits,11321,SL-8 R/B,ROCKET BODY,79028B,-77.213,33.751,1018386.0,2020-05-21T23:56:03.169Z,2020-05-21T23:56:08.461Z,2477873.0,0.01015,25.08,0.91,26.3,-0.1022581541356968,-25.0,2.1991148,42.18868639184118,19.345711222925672,14.646104951035616,Rocket Body,Cyl,1979-04-07,1,4776.634251052907,12.038,7.363552163924094,60.0,1694026.1387830682,0.0052656328437592,0.9529868628613308,-74.11962,119.28714,215.668004,-9.28938,169.11511,19.697368496177827,154.95474850045764,163.09797334304477,15020.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2020-05-21T23:55:38.461411
49,CH_PR100002_TG009802_V0300_35.fits,19852,SL-14 R/B,ROCKET BODY,89018B,-62.765,-40.782,961887.0,2020-05-21T20:26:02.652Z,2020-05-21T20:26:02.718Z,922733.0,0.8409,24.93,1.42,8.2,-0.0127457171237295,71.0,1.7104226,42.18868639184118,18.38390388781352,7.351326809400117,Rocket Body,Cyl,1989-02-28,1,8911.720381367979,12.038,-4.684150883884556,60.0,2113024.5527483337,0.1801778438196953,0.9534984018235576,-61.817986,-54.4082,215.668004,-9.28938,207.46738,33.72679703703911,155.09357621380946,165.53996446892197,11405.0,2.7,2.4,2.7,,4.523893421169302,7.902911595488013,Short,2020-05-21T20:26:32.651461
50,CH_PR100002_TG009802_V0300_44.fits,10019,COSMOS 911,PAYLOAD,77039A,-82.016,31.695,1025371.0,2020-05-21T20:35:02.901Z,2020-05-21T20:36:02.901Z,2112728.0,0.03854,24.9,0.41,24.9,-0.042780114898998,226.0,0.62831855,42.18868639184118,19.069971027063897,5.89441321629785,Payload,Cyl,1977-05-25,1,165024.85851153082,12.038,-4.804398551400439,60.0,1709160.5981718902,1.2360919203341274,0.9534713694335266,-80.18386,-164.76747,215.668004,-9.28938,178.30356,22.76808117099828,155.08622171420984,164.90890201401237,15702.0,3.0,1.9,3.0,,2.835287369864788,6.366227648279222,Short,2020-05-21T20:35:32.901372
51,CH_PR100002_TG010002_V0300_24.fits,23088,SL-16 R/B,ROCKET BODY,94023B,54.196,57.531,855646.0,2020-06-07T15:44:02.193Z,2020-06-07T15:44:02.270Z,1108885.0,0.7168,26.88,0.4,6.4,-0.0591470529112639,113.5,1.5358897,43.62887198468295,23.35230016460336,37.828702540038094,Rocket Body,Cyl,1994-04-23,1,139044.79123246853,12.826,-7.56890335354591,60.0,6518233.571212638,0.1063381337383267,0.9460606063044138,59.808002,46.038742,228.293024,-16.13908,338.17352,26.14775196702435,153.14101976715023,51.54614075467009,9542.0,10.4,3.9,10.4,,11.945906065275189,42.282600105958224,Long,2020-06-07T15:44:32.192971
52,CH_PR100002_TG010301_V0200_74.fits,20104,SL-8 R/B,ROCKET BODY,89050B,-43.452,12.763,988251.0,2020-04-27T04:58:02.953Z,2020-04-27T04:58:03.003Z,769281.0,1.105,12.61,2.21,69.9,-0.3183064269085467,120.0,1.5707964,21.470458693494702,16.72525010606693,10.17876019763093,Rocket Body,Cyl,1989-07-04,1,290.08621510716256,13.567,1.2069266832837489,60.0,499394.3676192062,0.0038638446142165,0.9879496816368264,-81.73214,113.872765,225.692788,-20.99456,180.72511,36.463119802227816,167.3954310191449,145.8425399874869,11255.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2020-04-27T04:46:32.618525
53,CH_PR100002_TG010303_V0300_0.fits,9444,SL-8 R/B,ROCKET BODY,76098B,-33.786,177.749,785632.0,2020-05-21T17:32:00.532Z,2020-05-21T17:32:00.617Z,1290942.0,0.6478,12.18,0.03,16.7,0.0415559533072916,155.0,1.5707964,31.663956418666373,19.9627797759393,10.17876019763093,Rocket Body,Cyl,1976-09-29,1,32036.53235788856,13.567,-9.167213494530934,60.0,509465.75089766574,0.6899789397593963,0.9887529999948724,-30.725014,-170.40558,225.692788,-20.99456,126.148766,20.25401994060353,167.8244541933354,173.26091771543088,15940.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2020-05-21T17:32:30.532175
54,CH_PR100002_TG010401_V0300_181.fits,20305,METEOR 3-3,PAYLOAD,89086A,25.242,-4.963,1248744.0,2020-06-10T19:43:05.870Z,2020-06-10T19:43:06.027Z,2300010.0,0.3535,34.66,1.43,19.0,-0.2369385921574119,26.0,1.6406095,25.44171966949713,18.70543420152456,21.153291392918177,Payload,Cyl + 2 Pan,1989-10-24,1,6265.268022635828,12.591,-2.94599398793234,60.0,1049741.5677241178,0.1455169778673589,0.9112722112667891,26.15918,-23.987505,261.189243,11.54031,297.09662,27.647792754587368,145.3403173369425,71.2030681270759,11187.0,6.5,2.4,12.7,,4.523893421169302,36.019015001732924,Long,2020-06-10T19:43:35.869610
55,CH_PR100002_TG010901_V0300_54.fits,28479,SHIYAN 2 (SY-2),PAYLOAD,04046A,13.483,158.625,684628.0,2020-05-25T08:09:02.476Z,2020-05-25T08:09:02.563Z,1311831.0,0.6334,9.44,0.99,27.3,0.4134895709108931,163.0,1.5707964,11.378156001814755,17.415178362265834,2.042666666666667,Payload,Box + 1 Pan,2004-11-18,1,3621.252952664963,11.109,-0.93932733311685,60.0,4026585.584259721,0.4754961187078044,0.9932187441495204,14.283349,147.53493,245.93329,-12.20934,282.2372,16.341669663421346,170.55287282225777,150.96545485766072,5667.0,1.0,,3.0,1.0,1.0,3.33219580099916,Short,2020-05-25T08:09:32.475923
56,CH_PR100002_TG010902_V0300_16.fits,39630,DMSP 5D-3 F19 (USA 249),PAYLOAD,14015A,-57.231,-118.669,872951.0,2020-06-07T13:16:01.300Z,2020-06-07T13:16:01.401Z,1491362.0,0.5454,14.2,1.03,16.2,-0.0239759258658176,32.0,1.6057029,11.283134404803864,22.454805154900285,6.714533333333333,Payload,Box + 1 Pan,2014-04-03,1,7366.899749763316,11.109,-2.3700299673502627,60.0,4013960.707233764,0.3313427823482232,0.9847663338912628,-58.792656,-97.53694,245.93329,-12.20934,153.06459,23.87806472579853,165.82040896699178,34.31706997651634,2257.0,4.4,,6.6,1.2,1.44,9.716766565633089,Long,2020-06-07T13:16:31.299975
57,CH_PR100002_TG010902_V0300_39.fits,36412,DELTA 4 R/B,ROCKET BODY,10008B,-0.157,169.667,8241863.0,2020-06-07T13:39:01.939Z,2020-06-07T13:40:01.939Z,14018273.0,0.04431,14.2,2.97,93.0,0.9367989721122684,202.0,1.012291,11.283134404803864,23.569896330355927,43.982297150257104,Rocket Body,Cyl + 1 Nozzle,2010-03-05,1,5451.886094114696,11.109,4.663783990300512,60.0,4022811.501697368,0.2681264671461448,0.9847452444310808,23.84971,-120.67871,245.93329,-12.20934,67.84801,13.36445703648968,165.8105468221432,34.57286553874879,3747.0,12.0,4.0,12.0,,12.566370614359172,49.617674979964846,Long,2020-06-07T13:39:31.938830
58,CH_PR100002_TG011101_V0300_357.fits,UNIDENTIFIED,,,,,,,,,,,,,,,175.0,1.0646508,45.17313869694897,18.06121727656162,0.0,None,None,None,1,9142.417750124254,13.273,,60.0,570116.6661211555,,0.8311663749279525,0.53799874,115.196434,357.971796,0.47157,92.027626,72.71699322805696,131.47802514739593,70.58814721378613,0.0,,,,,,,,2020-08-01T22:10:47.844287
59,CH_PR100002_TG011101_V0300_387.fits,43791,CAPELLA-1,PAYLOAD,18099AK,-82.255,83.897,607981.0,2020-08-01T23:21:19.812Z,2020-08-01T23:21:20.012Z,2504629.0,0.2785,48.49,1.59,20.3,0.0499013519263826,60.0,1.7104226,45.17313869694897,15.434458647295244,0.4221333333333334,Payload,Box + 4 Pan,2018-12-06,1,2027.639837626046,13.273,-0.2730741657875146,60.0,650488.3186673633,2.080707992694766,0.8314500408733203,-76.41445,-119.02139,357.971796,0.47157,180.90025,8.685412887985288,131.52142635943662,68.55761938539554,604.0,0.3,,3.2,0.2,0.04,1.055702779262044,Long,2020-08-01T23:21:49.812842
60,CH_PR100002_TG011101_V0300_552.fits,7426,SL-8 R/B,ROCKET BODY,74069B,60.637,3.679,1428169.0,2020-08-02T03:26:26.610Z,2020-08-02T03:26:26.724Z,1653358.0,0.381,48.32,0.25,7.1,-0.0712762088963938,-22.5,1.9896753,45.17313869694897,15.666197560459423,10.17876019763093,Rocket Body,Cyl,1974-08-29,1,5051.82742141568,13.273,-3.697643209778203,60.0,562761.6525969343,0.1479522137876341,0.8325303140299439,69.75605,13.270556,357.971796,0.47157,5.81834,42.47141702981982,131.68697678037745,67.27231834467794,16775.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2020-08-02T03:26:56.609329
62,CH_PR100002_TG011101_V0300_564.fits,43259,GAOFEN 1-02,PAYLOAD,18031A,-81.873,19.798,672163.0,2020-08-02T04:19:28.079Z,2020-08-02T04:19:28.249Z,2061159.0,0.329,48.29,1.83,4.4,-0.017314360982485,155.0,1.7104226,45.17313869694897,17.036802109727187,4.991333333333333,Payload,Box + 2 Pan,2018-03-31,1,1275.481533897205,13.273,0.1272165109158223,60.0,566442.9873754525,0.1015413133068581,0.8327432627376327,-80.032295,148.00333,357.971796,0.47157,178.75726,13.494791356267957,131.7196611311593,65.90462708404584,855.0,1.9,,4.0,1.5,2.25,7.6162049260180655,Short,2020-08-02T04:19:58.079003
63,CH_PR100002_TG011101_V0300_98.fits,43763,UPPER FREE FLYER,PAYLOAD,18099F,-82.252,-153.011,615391.0,2020-08-01T15:07:06.112Z,2020-08-01T15:07:06.305Z,2426805.0,0.2884,48.81,1.61,5.1,-0.1507624378798421,160.0,1.7104226,45.17313869694897,16.790346947071153,6.440264939859076,Payload,Cyl + 1 Sail,2018-12-03,1,10970.874366021411,13.273,-4.970727153603281,60.0,558108.2377967404,0.8383124375721263,0.8293002625320438,-77.25809,1.5522888,357.971796,0.47157,179.21242,9.2257022884401,131.1932280187142,73.13494890316572,607.0,3.1,2.0,4.0,,3.141592653589793,6.950511089199797,Short,2020-08-01T15:07:36.111920
64,CH_PR100002_TG011502_V0300_36.fits,44547,YUNHAI 1-02,PAYLOAD,19063A,-66.803,-176.038,808514.0,2020-06-13T17:36:58.231Z,2020-06-13T17:36:58.402Z,1443913.0,0.3247,40.51,1.23,6.5,-0.0915637369109655,61.0,1.6755161,11.923032131746696,17.702910056743587,5.141333333333334,Payload,Box + 2 Pan,2019-09-25,1,14365.425753790882,9.964,-1.472448712288264,60.0,11801981.985425925,0.5143997950150629,0.8802073010533504,-60.75878,-161.60255,218.089553,-22.65712,164.84406,20.4527315539461,139.50076193813442,133.94721574323682,262.0,2.0,,4.0,1.5,2.25,7.802543338063966,Short,2020-06-13T17:37:28.231695
65,CH_PR100002_TG011704_V0300_37.fits,33876,IRIDIUM 33 DEB,DEBRIS,97051AV,-76.163,70.659,552707.0,2022-04-25T21:54:43.943Z,2022-04-25T21:54:44.212Z,2378341.0,0.2056,24.8,0.28,78.2,-0.2829135497288456,123.0,1.5707964,19.14194076111211,22.22675561191862,,Payload Fragmentation Debris,,2009-02-10,1,7928.756556772953,12.371,-1.7019266610038652,60.0,1325797.0130627158,,0.9538655218592046,-79.95984,175.37233,227.087692260742,7.22078990936279,172.31567,9.925652290693364,155.19365791617906,113.79795979038228,4822.0,,,,,,,,2022-04-25T21:55:13.942866
66,CH_PR100002_TG011705_V0300_51.fits,9598,SL-8 R/B,ROCKET BODY,76118J,58.099,-37.268,1690338.0,2022-05-05T05:07:44.210Z,2022-05-05T05:07:44.371Z,2375909.0,0.3439,23.94,0.84,12.2,-0.2453726259165671,129.5,1.6406095,19.904612935621223,16.578037958431743,10.17876019763093,Rocket Body,Cyl,1976-12-07,1,3629.646226038664,12.371,-1.164106654617976,60.0,1254672.8510974962,0.1774326110701043,0.9570417203412094,67.96755,-8.14784,227.087692260742,7.22078990936279,20.838867,38.28919797728785,156.07589699576627,124.3930263518018,16585.0,4.2,2.4,4.2,,4.523893421169302,11.048620352157046,Short,2022-05-05T05:08:14.210373
67,CH_PR100002_TG011709_V0300_47.fits,48666,STARLINK-2666,PAYLOAD,21044AE,12.826,-81.152,555175.0,2022-06-03T11:00:44.346Z,2022-06-03T11:00:44.381Z,441224.0,1.621,37.74,0.99,94.4,0.1631348772658736,102.0,1.7802358,20.12444445306977,69.02171515973347,13.5615,Payload,Box + 1 Pan,2021-06-01,1,24131.257348885007,12.371,-9.122461699297142,60.0,1741860.1910550753,0.1108120834054166,0.8953785743830287,12.05084,-77.21675,227.087692260742,7.22078990936279,74.496,2.011941753186464,142.2563246166281,102.53093196648604,367.0,0.1,,8.86,3.7,0.2311,23.657,Long,2022-06-03T11:01:14.346398
68,CH_PR100002_TG011710_V0300_86.fits,40109,YAOGAN 20A,PAYLOAD,14047A,-51.445,-23.861,1034582.0,2022-06-05T20:04:48.460Z,2022-06-05T20:04:48.685Z,1863451.0,0.2553,39.48,0.02,1.2,-0.012077079192324,135.0,1.850049,18.908581403982343,16.597406263098854,0.446,Payload,Box + 2 Pan,2014-08-09,1,4883.570466805646,12.371,-1.3437205779554589,60.0,1259929.1929424084,2.6765289886965467,0.8859411993795343,-56.099243,-43.84107,227.087692260742,7.22078990936279,213.00523,24.557082975982244,140.5232288513731,76.8408282774635,2857.0,0.5,,1.0,0.5,0.25,0.6332350782640924,Short,2022-06-05T20:05:18.459564
69,CH_PR100002_TG011712_V0300_47.fits,40925,PUJIANG 1 (PJ-1),PAYLOAD,15051A,-82.901,56.956,449868.0,2023-04-25T20:04:44.733Z,2023-04-25T20:04:44.858Z,1891844.0,0.4418,24.91,0.05,1.6,0.3439094239440465,17.0,1.6057029,17.566853251961906,24.85904205284581,0.643689881604791,Payload,Hex Cyl,2015-09-25,1,3272.6042047366104,12.371,-1.556583393671394,60.0,1246711.3348973752,2.0813392562895,0.9535379728977252,-79.81167,-83.65752,227.087692260742,7.22078990936279,184.28583,7.245120860713502,155.10434568708607,114.35685864772243,2769.0,1.5,0.5,1.5,,0.1623797632095822,0.7673768223630422,Long,2023-04-25T20:05:14.733304
70,CH_PR100002_TG011714_V0300_105.fits,10600,SL-8 R/B,ROCKET BODY,78007B,-1.094,168.259,999040.0,2023-05-03T17:59:46.080Z,2023-05-03T17:59:46.194Z,1695262.0,0.4844,23.85,2.37,3.3,-0.1814175107522922,71.0,1.5358897,16.658681039165756,26.36721401803143,14.646104951035616,Rocket Body,Cyl,1978-01-17,1,7144.917047901588,12.371,-3.4281501476419507,60.0,1406082.6515098852,0.1552833429868247,0.9573058994169864,-7.648935,-178.00053,227.087692260742,7.22078990936279,98.12765,26.24307235957905,156.15065736319076,32.98647755339969,16542.0,6.57,2.4,6.57,,4.523893421169302,16.404128617092066,Long,2023-05-03T18:00:16.080348
71,CH_PR100002_TG011714_V0300_84.fits,42994,MINOTAUR-C R/B,ROCKET BODY,17068H,-82.347,179.18,515989.0,2023-05-03T17:38:45.497Z,2023-05-03T17:38:45.693Z,1451040.0,0.282,23.88,0.94,31.3,-0.1469553020151774,30.5,1.553343,16.658681039165756,26.192076605958185,1.4922565104551515,Rocket Body,Cyl,2017-11-01,1,9832.07530689921,12.371,-3.159670022527708,60.0,1254145.4180877097,1.0028797716440525,0.9572964384540704,-79.857,-120.244736,227.087692260742,7.22078990936279,173.10277,9.145433931961428,156.14797618495282,31.949249693825102,2009.0,1.4,1.0,1.4,,0.7853981633974483,1.6052570744488512,Short,2023-05-03T17:39:15.497378
72,CH_PR100002_TG012201_V0300_67.fits,10120,COSMOS 923,PAYLOAD,77059A,-31.016,-120.875,788339.0,2021-03-26T12:42:43.690Z,2021-03-26T12:43:43.690Z,2729638.0,0.02079,20.49,1.06,52.6,-0.006250001950774,225.0,0.5934119,39.43426938370902,20.448004902953112,6.283185307179586,Payload,Cyl + 2 Pan,1977-07-01,1,23413.158203604897,11.77,1.9629225467980744,60.0,2147959.520698152,0.1485504458209943,0.9684524419933545,-37.663383,-95.84897,190.465789794922,17.5221500396729,126.571465,14.601722967372432,159.53810398086156,31.170825286084145,15974.0,3.0,2.0,3.0,,3.141592653589793,6.772710269979764,Short,2021-03-26T12:43:13.690271
73,CH_PR100002_TG012203_V0300_36.fits,46116,ARIANE 5 R/B,ROCKET BODY,20056E,1.838,32.839,17524275.0,2021-05-04T19:14:43.048Z,2021-05-04T19:14:50.445Z,24633859.0,0.007944,45.66,1.62,9.7,0.0605996590944417,118.0,1.2217305,39.24343697463179,18.078588406849,41.62708440776901,Rocket Body,Cyl + 1 Nozzle,2020-08-17,1,7603.558614992361,11.77,7.338043730657231,60.0,2608607.466016921,0.2127053619952034,0.8495549816463341,-68.185486,-41.20831,190.465789794922,17.5221500396729,202.15453,10.62083780960507,134.35563977701204,141.1884528911096,260.0,7.0,5.45,7.0,,23.328288948312707,44.717240134605454,Short,2021-05-04T19:15:13.048097
74,CH_PR100002_TG012204_V0300_8.fits,47932,CAS500-1,PAYLOAD,21022A,-82.624,175.793,539293.0,2021-05-07T05:00:41.772Z,2021-05-07T05:00:41.835Z,580660.0,0.8777,47.69,1.4,122.8,0.0203313849038583,81.0,1.6406095,39.405110906480175,22.53726211812137,11.517266666666664,Payload,Box + 4 Pan,2021-03-22,1,9938.762221379604,11.77,-5.150756819204823,60.0,2589494.542073238,0.0631118327163348,0.8365282717609787,-80.73766,131.36624,190.465789794922,17.5221500396729,188.73444,1.1086522262288143,132.3034108925624,162.8765599353979,46.0,2.9,,6.0,1.9,3.61,21.05233395130717,Long,2021-05-07T05:01:11.771909
75,CH_PR100002_TG012205_V0300_31.fits,UNIDENTIFIED,,,,,,,,,,,,,,,49.0,1.3962634,39.29192908411372,16.032714624126783,0.0,None,None,None,1,30012.62375966576,11.77,,60.0,2141316.5903059305,,0.8329473755800156,57.184303,127.48421,190.465789794922,17.5221500396729,30.671324,26.76870723614454,131.75100492306572,165.49999145644554,0.0,,,,,,,,2021-05-07T20:33:13.768525
76,CH_PR100002_TG012206_V0300_16.fits,46784,STARLINK-1882,PAYLOAD,20074AX,-53.012,-39.807,566838.0,2022-03-19T08:26:43.775Z,2022-03-19T08:26:44.021Z,991869.0,0.1908,20.55,0.49,96.3,-0.0821947854280147,119.0,1.9896753,35.5162648549893,31.2334635426306,13.5615,Payload,Box + 1 Pan,2020-10-24,1,84231.25804980699,11.77,-6.8552699359470175,60.0,2084616.9482586435,0.3092584371800889,0.9681404397231764,-54.48204,-25.552383,190.465789794922,17.5221500396729,143.36624,9.969321380202008,159.43607501243372,18.13879985496479,511.0,0.1,,8.86,3.7,0.2311,23.657,Long,2022-03-19T08:27:13.775068
77,CH_PR100002_TG012211_V0300_12.fits,39058,COSMOS 2483,PAYLOAD,13001B,44.624,-38.544,1483726.0,2022-04-12T06:28:41.762Z,2022-04-12T06:28:41.931Z,2424413.0,0.3275,27.89,1.15,20.3,-0.2112164590359609,166.0,1.5009831,36.0213214276624,24.57782264070898,1.583303728102584,Payload,Cyl + 1 Ant,2013-01-15,1,4572.257694422406,11.77,-0.9103995363917754,60.0,2152478.694850171,1.4677086742504966,0.94198909299571,39.38947,-14.403213,190.465789794922,17.5221500396729,51.540287,32.00806607482094,152.1260376338715,39.37885345735379,3374.0,1.6,0.8,7.0,,0.5026548245743669,2.0667425434140445,Short,2022-04-12T06:29:11.761821
78,CH_PR100002_TG012215_V0300_101.fits,20196,COSMOS 2037,PAYLOAD,89068A,72.224,171.318,1499645.0,2023-03-29T13:01:45.310Z,2023-03-29T13:01:45.413Z,1529133.0,0.5366,21.02,0.94,4.6,0.0763875233501066,170.0,1.6755161,33.95256020691381,20.468409164660628,24.482822478410466,Payload,Cyl + 2 Pan + 1 Ant,1989-08-28,1,4469.638629080678,11.77,-2.0255774842610457,60.0,2150244.8391275425,0.0589856238389611,0.9668334032979824,80.95252,-169.4622,190.465789794922,17.5221500396729,3.7621095,48.3844059715845,159.01381476772508,78.6724187140424,12266.0,5.8,2.4,17.8,,4.523893421169302,47.32518496629875,Long,2023-03-29T13:02:15.309454
79,CH_PR100002_TG012216_V0300_165.fits,51718,STARLINK-3546,PAYLOAD,22016E,-13.924,64.114,543658.0,2023-04-07T00:53:48.715Z,2023-04-07T00:53:48.877Z,1864891.0,0.3411,24.53,0.5,66.7,-0.2286831128314661,116.5,1.6057029,33.74601097095843,22.821192972824143,13.5615,Payload,Box + 1 Pan,2022-02-25,1,9587.282794088062,11.77,-2.736728405193768,60.0,2233664.1147644045,0.2105018344368928,0.9548525280851357,-18.770771,80.086395,190.465789794922,17.5221500396729,105.80999,11.04390744762951,155.46462424959012,30.012772665326057,406.0,0.1,,8.86,3.7,0.2311,23.657,Long,2023-04-07T00:54:18.715199
80,CH_PR100002_TG012216_V0300_8.fits,45461,YAOGAN-30 S,PAYLOAD,20021B,-14.0,107.733,591482.0,2023-04-06T21:35:43.210Z,2023-04-06T21:35:43.506Z,2615833.0,0.1866,24.47,0.38,54.9,-0.028869258871912,14.0,1.5358897,33.74601097095843,21.898555852643334,0.446,Payload,Box + 2 Pan,2020-03-24,1,9682.604100363806,11.77,-1.352935448247715,60.0,2145904.8019339866,7.240230937924143,0.9551239448261564,-19.9736,129.80586,190.465789794922,17.5221500396729,107.05994,9.368151275018995,155.53963054527017,28.59718715811272,1108.0,0.5,,,0.5,0.25,0.6332,Short,2023-04-06T21:36:13.209286
